"id";"fan_page_id";"day";"fans";"fans_change";"talkingabout";"engaged_fans";"engaged_newly_fans";"ini";"ini_fan";"likes";"comments";"posts";"multimedia";"likes_fan";"comments_fan";"posts_fan";"multimedia_fan";"votes";"shares";"response_count";"response_median";"response_mean";"response_max";"response_min";"engaged_fans_likes";"engaged_fans_comments";"engaged_fans_posts";"engaged_fans_multimedia";"engaged_fans_votes";"engaged_fans_shares";"is_historic";"created_at";"updated_at"
"124";248088387;3;"2015-05-04";291540;49;860;15;7;280;192;0;44;13;0;0;22;13;0;0;0;10;3575;9141;35287;507;0;9;11;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:38"
"125";248088389;3;"2015-05-05";291591;51;838;144;63;531;407;119;49;22;2;115;25;22;0;0;1;21;3619;12209;42815;760;112;22;22;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:39"
"126";248088391;3;"2015-05-06";291671;80;834;88;40;488;351;60;66;17;1;59;34;16;1;0;1;17;1088;5273;35505;75;54;26;16;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:39"
"127";248088393;3;"2015-05-07";291707;36;730;51;19;487;362;27;56;24;1;26;29;22;1;0;2;21;1718;6727;39295;118;21;22;23;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:37"
"128";248088395;3;"2015-05-08";291775;68;782;46;22;471;330;23;63;21;1;22;31;21;0;0;1;21;3896;12394;55115;101;18;21;21;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:37"
"129";248088397;3;"2015-05-09";291824;49;808;29;16;575;445;3;104;18;1;1;72;18;1;0;0;18;2193;10060;55144;172;1;26;16;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:38"
"130";248088399;3;"2015-05-10";291823;-1;808;5;2;52;32;0;13;0;0;0;8;0;0;0;0;NA;NA;NA;NA;NA;0;5;0;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:39"
"131";248088401;3;"2015-05-11";291849;26;848;85;33;537;421;53;63;18;2;53;36;17;2;0;4;19;2337;13778;46522;286;53;24;17;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:36"
"132";248088403;3;"2015-05-12";291935;86;886;62;30;619;423;31;78;29;1;27;35;28;0;0;2;27;1351;2373;6840;155;23;24;27;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:36"
"133";248088405;3;"2015-05-13";292027;92;899;50;22;378;304;30;32;22;1;28;18;20;1;0;2;18;6742;12977;43683;198;25;10;20;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:37"
"134";248088407;3;"2015-05-14";292096;69;928;72;36;723;514;27;101;32;3;26;51;31;3;0;0;31;5344;7344;35710;241;26;33;32;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:38"
"135";248088409;3;"2015-05-15";292144;48;873;103;48;697;536;61;93;19;4;60;59;19;2;0;4;20;2127;12309;55528;75;56;42;20;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:38"
"136";248088411;3;"2015-05-16";292171;27;852;74;30;655;518;43;68;13;1;42;37;13;0;0;14;13;2613;23222;80066;1183;42;28;13;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:38"
"137";248088413;3;"2015-05-17";292180;9;931;41;15;347;267;19;51;10;1;19;34;10;0;0;2;9;7450;12977;38266;213;18;21;10;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:37"
"138";248088415;3;"2015-05-18";292239;59;931;569;265;2147;1731;519;287;34;4;519;194;33;1;0;10;28;1038;3612;27871;107;460;131;32;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:38"
"139";248088417;3;"2015-05-19";292322;83;987;351;174;1812;1594;276;242;51;4;274;191;51;3;0;7;37;2247;6855;37833;120;249;96;47;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:37"
"140";248088419;3;"2015-05-20";292392;70;1571;117;58;817;608;65;115;30;3;64;63;30;3;0;1;29;4029;10107;45116;195;64;36;31;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-19 01:30:56"
"141";248088421;3;"2015-05-21";292447;55;1571;89;37;770;586;50;99;31;5;46;57;31;4;0;1;27;4592;7526;37721;264;46;39;28;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:39"
"142";248088423;3;"2015-05-22";292509;62;1864;61;29;818;545;26;150;19;2;25;88;19;0;0;1;18;3323;11983;56383;549;21;32;17;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:39"
"143";248088425;3;"2015-05-23";292549;40;1913;29;11;259;171;11;41;9;1;11;22;9;0;0;0;9;11252;17611;55410;4109;9;16;9;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:36"
"144";248088427;3;"2015-05-24";292557;8;1908;15;9;191;147;3;29;7;0;3;18;7;0;0;1;5;15126;17097;26326;7461;3;11;6;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-20 09:20:06"
"145";248088429;3;"2015-05-25";292577;20;1890;62;22;533;357;37;77;16;1;37;38;15;0;0;3;14;1349;3828;30626;256;35;22;15;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-10 06:36:57"
"146";248088431;3;"2015-05-26";292649;72;1838;65;26;598;404;30;97;19;1;28;52;19;0;0;1;18;1117;5236;35625;55;27;29;19;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:36"
"147";248088433;3;"2015-05-27";292736;87;1825;59;20;415;293;35;64;14;1;33;36;13;1;0;0;14;1581;1713;4969;110;32;22;13;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:39"
"148";248088435;3;"2015-05-28";292785;49;1242;118;70;386;317;106;36;10;2;105;19;10;2;0;2;8;1337;2277;6336;371;99;12;10;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-10 14:37:00"
"149";248088437;3;"2015-05-29";292807;22;884;33;16;345;213;17;54;11;2;13;25;11;1;0;0;10;1767;2228;5223;202;13;17;12;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-10 14:37:00"
"150";248088439;3;"2015-05-30";292824;17;884;17;8;142;109;30;18;5;0;29;10;5;0;0;0;5;8845;19075;66750;370;8;7;5;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:39"
"151";248088441;3;"2015-05-31";292834;10;762;11;4;173;105;1;34;3;1;1;17;3;1;0;0;4;2981;9534;31790;385;1;8;4;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:39"
"152";248088443;3;"2015-06-01";292838;4;720;83;31;389;276;65;49;11;2;64;24;11;1;0;1;12;1411;7989;47879;308;64;16;11;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-09 21:39:39"
"153";248088445;3;"2015-06-02";292898;60;712;141;67;750;570;102;88;28;2;102;49;28;0;0;3;27;1644;7318;37917;228;94;35;28;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-12 06:38:52"
"154";248088447;3;"2015-06-03";292943;45;718;78;39;665;476;41;104;26;0;40;61;24;0;0;0;23;4609;11983;53459;200;33;39;24;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-18 09:31:30"
"155";248088449;3;"2015-06-04";292966;23;779;44;22;298;221;22;48;9;1;21;29;9;1;0;0;10;5652;19287;97559;942;21;18;10;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-13 22:40:23"
"156";248088451;3;"2015-06-05";292992;26;834;56;20;539;351;27;84;19;2;27;43;19;0;0;0;16;1930;7743;50995;240;27;28;17;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-12 14:39:23"
"157";248088453;3;"2015-06-06";293015;23;834;21;13;177;121;5;21;11;0;5;7;11;0;0;0;9;31593;26304;40066;269;5;7;11;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-14 14:40:22"
"158";248088455;3;"2015-06-07";293023;8;821;11;6;103;67;7;18;3;0;7;9;3;0;0;0;3;36134;30955;39832;16899;6;4;3;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-17 23:52:57"
"159";248088457;3;"2015-06-08";293038;15;809;98;30;696;491;56;126;14;2;55;78;14;1;0;0;10;1087;1328;4006;112;55;40;11;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-16 23:58:28"
"160";248088459;3;"2015-06-09";293085;47;818;105;64;447;335;83;50;13;1;83;26;11;1;0;3;11;1582;1817;3559;337;76;22;12;0;0;0;"no";"2015-06-09 20:27:22";"2015-06-17 15:58:03"
"161";248530053;3;"2015-06-10";293148;63;803;130;72;773;576;85;98;28;2;84;51;27;2;0;0;29;1111;3699;34430;199;80;42;26;0;0;0;"no";"2015-06-10 06:36:55";"2015-06-17 23:52:57"
"162";248622903;3;"2015-06-11";293214;66;803;497;251;1860;1606;432;175;27;0;430;116;25;0;0;32;25;1654;2332;6575;139;422;82;25;0;0;0;"no";"2015-06-11 06:37:54";"2015-06-12 06:38:52"
"163";248695985;3;"2015-06-12";293231;17;803;117;66;666;526;102;71;14;2;98;40;14;1;0;9;14;945;4212;36077;163;93;23;14;0;0;0;"no";"2015-06-12 06:38:50";"2015-06-25 20:35:44"
"164";249042207;3;"2015-06-13";293242;11;803;45;22;338;244;22;40;13;3;20;20;13;2;0;0;15;8754;11322;48735;593;20;19;13;0;0;0;"no";"2015-06-13 06:39:50";"2015-06-14 06:40:04"
"165";249233693;3;"2015-06-14";293244;2;803;31;22;192;136;12;36;3;1;12;22;3;1;0;0;3;24037;20045;35690;409;12;17;4;0;0;0;"no";"2015-06-14 06:40:03";"2015-06-25 04:35:58"
"166";249925115;3;"2015-06-15";293278;34;803;360;199;1601;1476;197;221;8;2;196;193;8;1;0;0;8;861;6152;37363;207;194;175;9;0;0;0;"no";"2015-06-15 07:41:44";"2015-06-23 12:35:50"
"167";250142213;3;"2015-06-16";293339;61;808;153;79;1230;1064;98;112;21;3;96;74;21;2;0;30;23;1966;4837;35144;141;95;57;21;0;0;0;"no";"2015-06-16 07:57:51";"2015-06-17 15:58:03"
"168";250220495;3;"2015-06-17";293405;66;808;84;40;947;722;47;137;25;2;46;84;25;1;0;8;23;1421;3342;33593;203;43;30;26;0;0;0;"no";"2015-06-17 07:58:15";"2015-06-25 20:35:44"
"169";250613219;3;"2015-06-18";293472;67;808;60;34;646;455;34;83;23;4;31;39;23;3;0;3;26;2011;4597;27032;33;29;26;25;0;0;0;"no";"2015-06-18 01:31:41";"2015-06-20 09:20:05"
"170";250801623;3;"2015-06-19";293537;65;808;86;44;706;499;50;95;20;3;47;50;20;1;0;0;19;880;3904;45005;69;44;31;21;0;0;0;"no";"2015-06-19 01:30:54";"2015-06-27 20:35:20"
"171";250869401;3;"2015-06-20";293552;15;894;55;32;399;315;43;40;11;1;43;22;11;0;0;6;10;1375;8412;44149;76;39;15;10;0;0;0;"no";"2015-06-20 00:15:42";"2015-06-21 20:36:36"
"172";251334221;3;"2015-06-21";293545;-7;1417;39;28;216;168;24;28;8;0;24;16;8;0;0;1;8;2107;20231;114180;310;24;12;8;0;0;0;"no";"2015-06-21 04:15:58";"2015-06-25 12:35:51"
"173";252133679;3;"2015-06-22";293566;21;1818;36;20;592;475;16;60;12;0;15;31;12;0;0;0;12;1066;5115;40084;222;14;16;12;0;0;0;"no";"2015-06-22 04:36:23";"2015-06-23 04:35:47"
"174";252210639;3;"2015-06-23";293614;48;1907;40;20;412;335;20;38;13;2;19;21;12;2;0;0;12;2968;12044;59161;134;17;18;14;0;0;0;"no";"2015-06-23 04:35:46";"2015-07-01 21:06:25"
"175";252275267;3;"2015-06-24";293671;57;1887;34;18;485;323;9;75;17;2;7;35;17;2;0;0;19;746;3089;34032;102;7;19;19;0;0;0;"no";"2015-06-24 04:35:54";"2015-06-25 12:35:50"
"176";252339971;3;"2015-06-25";293713;42;1887;247;94;1085;823;189;174;14;2;187;112;14;1;0;0;15;1622;4091;29949;67;185;65;15;0;0;0;"no";"2015-06-25 04:35:57";"2015-06-26 04:35:34"
"177";252404743;3;"2015-06-26";293741;28;1887;132;61;635;494;95;83;17;2;94;51;17;1;0;3;15;1796;24017;62207;123;94;31;17;0;0;0;"no";"2015-06-26 04:35:31";"2015-06-29 12:35:55"
"178";252471383;3;"2015-06-27";293771;30;1125;34;19;395;273;11;54;21;0;9;24;21;0;0;0;19;19664;18986;43526;221;8;18;20;0;0;0;"no";"2015-06-27 04:35:24";"2015-06-28 12:35:20"
"179";252535319;3;"2015-06-28";293759;-12;963;15;6;141;97;5;15;6;1;5;4;6;1;0;0;6;11787;15590;37411;187;5;4;7;0;0;0;"no";"2015-06-28 04:35:17";"2015-07-06 13:10:41"
"180";252662283;3;"2015-06-29";293780;21;1077;57;17;555;430;35;53;13;1;34;25;13;0;0;12;11;8687;12404;36763;742;33;15;13;0;0;0;"no";"2015-06-29 04:35:23";"2015-07-27 21:43:42"
"181";252749921;3;"2015-06-30";293817;37;1038;47;26;486;365;22;57;20;1;21;27;20;1;0;4;20;1264;3453;13309;161;21;18;20;0;0;0;"no";"2015-06-30 04:36:27";"2015-07-01 21:06:25"
"182";252814391;3;"2015-07-01";293849;32;1030;62;23;551;415;39;66;15;0;39;34;14;0;0;0;13;895;3975;33780;247;38;18;14;0;0;0;"no";"2015-07-01 05:06:02";"2015-07-27 21:43:42"
"183";252880775;3;"2015-07-02";293896;47;1026;65;30;425;302;49;48;15;0;46;20;14;0;0;0;14;1010;6002;61587;214;42;14;14;0;0;0;"no";"2015-07-02 05:06:28";"2015-07-27 21:43:42"
"184";252946687;3;"2015-07-03";293932;36;1038;135;51;1026;812;54;179;23;2;52;133;21;1;0;0;21;842;5974;47318;115;41;91;22;0;0;0;"no";"2015-07-03 05:07:56";"2015-07-06 13:10:41"
"185";253011457;3;"2015-07-04";293941;9;805;43;19;402;293;18;71;11;1;17;47;11;0;0;0;11;5828;7738;16239;1564;17;22;11;0;0;0;"no";"2015-07-04 05:08:59";"2015-07-05 05:09:30"
"186";253074485;3;"2015-07-05";293938;-3;873;14;7;184;116;0;30;8;0;0;13;8;0;0;0;8;10187;14405;42433;1185;0;10;8;0;0;0;"no";"2015-07-05 05:09:29";"2015-07-06 13:10:41"
"187";253137545;3;"2015-07-06";293956;18;847;105;53;1143;799;35;175;38;2;35;92;38;1;0;0;39;915;4266;34334;120;35;54;36;0;0;0;"no";"2015-07-06 05:10:19";"2015-07-07 21:11:51"
"188";253201283;3;"2015-07-07";294017;61;839;52;22;717;531;21;105;19;1;19;61;18;1;0;0;19;1284;6279;36939;117;18;27;19;0;0;0;"no";"2015-07-07 05:10:57";"2015-07-09 05:13:23"
"189";253270217;3;"2015-07-08";294042;25;883;29;11;485;310;9;73;21;0;6;32;20;0;0;1;19;1519;5221;30010;56;6;14;17;0;0;0;"no";"2015-07-08 05:12:13";"2015-07-27 21:43:42"
"190";253335103;3;"2015-07-09";294089;47;883;64;38;865;569;17;125;39;3;17;56;38;2;0;0;40;1554;2440;9287;158;16;35;38;0;0;0;"no";"2015-07-09 05:13:22";"2015-07-10 13:15:41"
"191";253400049;3;"2015-07-10";294139;50;855;84;42;809;576;33;136;20;2;32;81;20;1;0;3;21;1602;2623;8177;46;31;46;20;0;0;0;"no";"2015-07-10 05:15:10";"2015-07-12 05:17:45"
"192";253465181;3;"2015-07-11";294173;34;855;98;39;755;606;35;138;13;0;34;103;12;0;0;4;12;7190;10829;32256;501;32;68;11;0;0;0;"no";"2015-07-11 05:16:29";"2015-07-27 21:43:42"
"193";253529507;3;"2015-07-12";294168;-5;816;15;5;103;79;3;17;4;0;3;11;4;0;0;0;4;3165;11286;38250;564;3;9;4;0;0;0;"no";"2015-07-12 05:17:44";"2015-07-13 05:27:12"
"194";253592653;3;"2015-07-13";294186;18;902;49;21;426;262;22;71;15;0;22;32;14;0;0;0;13;432;1431;6226;74;22;22;14;0;0;0;"no";"2015-07-13 05:27:11";"2015-07-15 21:31:01"
"195";253655885;3;"2015-07-14";294271;85;905;64;19;468;308;32;73;18;0;32;35;17;0;0;0;16;1040;3538;31373;107;31;27;15;0;0;0;"no";"2015-07-14 05:28:39";"2015-07-15 13:30:24"
"196";253719713;3;"2015-07-15";294342;71;873;45;17;399;277;19;63;16;0;17;35;15;0;0;0;13;922;5356;33631;154;16;23;15;0;0;0;"no";"2015-07-15 05:29:54";"2015-07-30 05:44:23"
"197";253787587;3;"2015-07-16";294403;61;887;48;17;399;287;31;55;9;1;31;29;8;1;0;0;9;2420;10161;32594;122;30;17;9;0;0;0;"no";"2015-07-16 05:31:27";"2015-07-17 13:33:27"
"198";253850847;3;"2015-07-17";294439;36;939;53;18;479;320;31;69;20;1;28;33;20;0;0;0;20;1003;2394;8616;165;27;20;20;0;0;0;"no";"2015-07-17 05:33:17";"2015-07-18 05:34:10"
"199";253915179;3;"2015-07-18";294441;2;931;373;144;1079;895;299;158;15;1;295;116;15;0;0;0;14;1805;5523;39243;176;295;85;15;0;0;0;"no";"2015-07-18 05:34:09";"2015-07-19 05:35:33"
"200";253978791;3;"2015-07-19";294445;4;931;60;25;227;198;47;32;3;1;46;25;3;1;0;0;3;2890;14356;40109;71;46;12;4;0;0;0;"no";"2015-07-19 05:35:31";"2015-07-20 05:37:15"
"201";254041881;3;"2015-07-20";294466;21;1147;63;19;506;378;30;79;20;0;30;49;19;0;0;0;18;3262;12191;37819;250;30;31;18;0;0;0;"no";"2015-07-20 05:37:14";"2015-07-21 13:39:01"
"202";254105943;3;"2015-07-21";294508;42;1147;110;28;662;509;90;96;14;1;89;61;14;0;0;0;14;3344;7697;25162;265;68;42;13;0;0;0;"no";"2015-07-21 05:38:31";"2015-07-22 05:39:18"
"203";254170031;3;"2015-07-22";294556;48;1159;75;28;563;419;51;82;19;0;51;48;18;0;0;2;17;780;2356;9686;212;47;24;17;0;0;0;"no";"2015-07-22 05:39:17";"2015-07-23 13:40:54"
"204";254251723;3;"2015-07-23";294593;37;1161;168;69;651;513;139;74;15;0;137;42;14;0;0;6;12;4702;4613;13171;36;135;28;13;0;0;0;"no";"2015-07-23 05:40:16";"2015-07-25 05:42:05"
"205";254316633;3;"2015-07-24";294625;32;1161;92;40;508;415;64;53;14;2;63;33;14;1;0;0;14;838;2102;14962;332;61;26;15;0;0;0;"no";"2015-07-24 05:41:10";"2015-07-25 21:42:21"
"206";254386957;3;"2015-07-25";294652;27;1158;22;14;185;128;13;22;9;1;12;8;9;1;0;0;10;1515;10660;44257;57;12;7;10;0;0;0;"no";"2015-07-25 05:42:03";"2015-07-26 13:42:52"
"207";254451133;3;"2015-07-26";294649;-3;1294;6;0;92;56;0;13;5;0;0;4;5;0;0;0;5;8163;12788;39253;1218;0;3;5;0;0;0;"no";"2015-07-26 05:42:18";"2015-07-27 05:43:09"
"208";254514261;3;"2015-07-27";294674;25;961;34;19;312;226;16;38;18;0;14;17;18;0;0;0;18;2242;5417;35111;178;12;10;18;0;0;0;"no";"2015-07-27 05:43:09";"2015-07-29 21:43:45"
"209";254580917;3;"2015-07-28";294705;31;928;42;17;314;216;26;36;14;0;24;14;13;0;0;2;13;921;1467;4919;124;24;11;13;0;0;0;"no";"2015-07-28 05:44:09";"2015-07-30 05:44:23"
"210";254646429;3;"2015-07-29";294735;30;928;52;21;621;400;29;72;24;4;28;26;24;1;0;4;25;876;5015;29380;84;23;18;23;0;0;0;"no";"2015-07-29 05:43:24";"2015-09-16 07:05:34"
"211";254711303;3;"2015-07-30";294764;29;898;44;22;388;264;24;57;10;2;24;32;10;0;0;2;10;1581;4930;32151;153;23;17;9;0;0;0;"no";"2015-07-30 05:44:21";"2015-09-16 07:05:34"
"212";254776183;3;"2015-07-31";294774;10;843;99;34;507;394;75;53;15;3;74;31;15;1;0;0;15;746;13226;52914;101;71;26;15;0;0;0;"no";"2015-07-31 05:43:57";"2015-08-13 06:03:38"
"213";254840435;3;"2015-08-01";294792;18;843;124;45;413;340;101;47;14;1;100;32;14;0;0;0;13;22745;27780;51916;944;99;24;14;0;0;0;"no";"2015-08-01 05:43:38";"2015-08-02 21:44:58"
"214";254904415;3;"2015-08-02";294769;-23;851;39;17;278;174;22;46;7;0;22;20;7;0;0;1;7;2653;3008;8246;419;22;13;6;0;0;0;"no";"2015-08-02 05:44:35";"2015-08-03 05:45:14"
"215";254966837;3;"2015-08-03";294773;4;730;64;24;457;330;45;60;14;1;42;31;13;1;0;3;14;1419;4657;25970;268;42;15;14;0;0;0;"no";"2015-08-03 05:45:14";"2015-08-10 22:03:05"
"216";255030755;3;"2015-08-04";294825;52;816;94;36;729;527;69;100;25;1;67;54;23;1;0;3;24;1029;4567;30433;94;49;37;24;0;0;0;"no";"2015-08-04 05:44:30";"2015-08-07 05:59:27"
"217";255095151;3;"2015-08-05";294859;34;854;58;28;615;423;23;92;24;0;23;44;24;0;0;2;24;1127;1464;5463;169;21;29;24;0;0;0;"no";"2015-08-05 05:43:49";"2015-08-06 13:59:07"
"218";255159817;3;"2015-08-06";294900;41;883;41;18;373;252;21;55;13;1;20;27;12;1;0;1;13;640;3298;15115;72;20;16;13;0;0;0;"no";"2015-08-06 05:58:32";"2015-08-07 13:59:37"
"219";255225987;3;"2015-08-07";294937;37;895;39;21;422;276;18;68;13;1;16;35;13;0;0;1;13;660;1101;5274;91;15;22;13;0;0;0;"no";"2015-08-07 05:59:26";"2015-08-08 06:00:52"
"220";255290591;3;"2015-08-08";294946;9;898;70;28;511;343;39;86;14;0;39;46;13;0;0;0;12;7852;9228;31523;275;37;30;13;0;0;0;"no";"2015-08-08 06:00:51";"2015-08-09 06:01:48"
"221";255354125;3;"2015-08-09";294949;3;898;25;5;185;101;17;31;4;1;17;13;4;0;0;0;4;2396;2482;4784;353;17;8;3;0;0;0;"no";"2015-08-09 06:01:47";"2015-08-10 06:02:10"
"222";255416347;3;"2015-08-10";295030;81;812;45;24;497;347;25;78;20;0;23;41;20;0;0;0;20;568;1178;7357;134;22;19;18;0;0;0;"no";"2015-08-10 06:02:10";"2015-08-11 06:03:06"
"223";255481687;3;"2015-08-11";295115;85;812;44;21;468;303;16;69;22;0;15;28;22;0;0;0;22;857;1946;18080;331;12;22;21;0;0;0;"no";"2015-08-11 06:03:05";"2015-08-12 06:03:33"
"224";255545989;3;"2015-08-12";295252;137;788;72;33;653;459;41;96;22;3;39;50;21;3;0;1;24;675;3280;48365;157;37;30;20;0;0;0;"no";"2015-08-12 06:03:31";"2015-09-07 06:49:58"
"225";255609911;3;"2015-08-13";300743;5491;788;108;58;671;485;71;100;19;4;69;57;19;3;0;0;21;593;6462;40500;78;67;34;22;0;0;0;"no";"2015-08-13 06:03:36";"2015-10-12 03:18:59"
"226";255675557;3;"2015-08-14";300820;77;788;90;49;754;520;54;112;27;3;52;57;27;2;0;0;29;1203;3358;35059;223;51;31;27;0;0;0;"no";"2015-08-14 06:06:17";"2015-08-15 22:06:18"
"227";255739389;3;"2015-08-15";300842;22;817;17;6;185;116;5;32;5;1;4;15;5;1;0;0;5;3022;9006;34747;126;4;9;6;0;0;0;"no";"2015-08-15 06:06:14";"2015-08-23 14:17:32"
"228";255802573;3;"2015-08-16";300847;5;888;18;11;144;115;12;23;2;2;11;16;2;2;0;0;4;5613;6145;12967;388;10;6;4;0;0;0;"no";"2015-08-16 06:06:23";"2015-08-18 06:07:19"
"229";255864971;3;"2015-08-17";300905;58;927;152;91;1656;1339;40;273;45;3;39;197;45;2;0;8;47;501;2044;28742;191;36;109;41;0;0;0;"no";"2015-08-17 06:06:50";"2015-08-21 14:13:42"
"230";255928381;3;"2015-08-18";300964;59;895;84;43;916;638;32;141;34;0;30;74;33;0;0;3;33;1146;2949;55892;145;28;46;30;0;0;0;"no";"2015-08-18 06:07:17";"2015-08-19 22:07:17"
"231";255994413;3;"2015-08-19";301042;78;897;54;29;753;540;13;111;34;2;12;58;34;2;0;0;36;1105;2845;19474;43;11;31;32;0;0;0;"no";"2015-08-19 06:07:15";"2015-08-20 14:10:11"
"232";256064655;3;"2015-08-20";301091;49;1036;41;20;599;407;7;95;23;1;3;48;23;1;0;1;24;910;1628;8454;170;3;24;23;0;0;0;"no";"2015-08-20 06:07:16";"2015-08-21 22:14:04"
"233";256133293;3;"2015-08-21";301148;57;1075;168;92;1187;909;119;157;27;4;117;93;26;3;0;0;29;833;2644;32411;184;112;55;29;0;0;0;"no";"2015-08-21 06:13:32";"2015-08-22 06:14:22"
"234";256199587;3;"2015-08-22";301197;49;1075;84;46;777;613;57;86;14;2;57;48;14;1;0;15;15;3878;4568;11326;271;51;34;15;0;0;0;"no";"2015-08-22 06:14:21";"2015-08-23 14:17:32"
"235";256264375;3;"2015-08-23";301180;-17;1105;33;13;254;193;18;31;6;0;17;16;6;0;0;0;6;7597;17430;59563;812;17;12;6;0;0;0;"no";"2015-08-23 06:17:29";"2015-08-31 14:29:38"
"236";256326911;3;"2015-08-24";301273;93;1105;48;25;567;394;15;77;21;1;14;36;20;1;0;4;21;867;1526;4937;130;14;27;21;0;0;0;"no";"2015-08-24 06:18:30";"2015-08-31 14:29:37"
"237";256390597;3;"2015-08-25";301430;157;1235;84;42;764;534;52;116;24;2;50;65;24;0;0;2;24;763;2726;33358;49;48;34;22;0;0;0;"no";"2015-08-25 06:19:17";"2015-09-16 07:05:34"
"238";256455185;3;"2015-08-26";301498;68;1150;83;34;624;445;48;94;18;2;45;53;18;1;0;2;19;995;2599;22565;151;43;33;18;0;0;0;"no";"2015-08-26 06:20:05";"2015-10-26 03:48:22"
"239";256519223;3;"2015-08-27";301577;79;1150;336;153;1211;985;283;135;26;3;281;82;26;2;0;9;28;1191;2076;8518;140;277;54;24;0;0;0;"no";"2015-08-27 06:20:18";"2015-09-24 15:24:01"
"240";256584023;3;"2015-08-28";301697;120;1140;107;61;567;411;75;79;15;2;75;43;15;1;0;2;16;2835;3903;19512;585;74;30;15;0;0;0;"no";"2015-08-28 06:21:49";"2015-09-18 15:07:38"
"241";256648063;3;"2015-08-29";301713;16;1124;34;14;418;304;6;59;17;2;4;31;17;2;0;1;19;1729;3802;10065;135;4;22;18;0;0;0;"no";"2015-08-29 06:22:32";"2015-08-30 06:26:18"
"242";256713213;3;"2015-08-30";301706;-7;1316;34;10;300;220;28;28;6;8;28;10;5;8;0;0;13;5206;7812;23011;1359;28;5;6;0;0;0;"no";"2015-08-30 06:26:17";"2015-09-17 23:06:37"
"243";256777483;3;"2015-08-31";301708;2;1316;111;52;885;653;77;122;28;4;77;69;27;3;0;3;30;966;1564;5918;184;70;37;28;0;0;0;"no";"2015-08-31 06:29:40";"2015-09-15 15:04:03"
"244";256843007;3;"2015-09-01";301766;58;1316;572;281;2003;1626;499;199;47;5;498;108;47;4;0;17;51;1130;4071;37199;130;495;69;47;0;0;0;"no";"2015-09-01 06:32:41";"2015-09-29 02:37:13"
"245";256915993;3;"2015-09-02";301818;52;1151;69;32;1043;733;7;150;39;1;5;73;39;1;0;7;39;1663;2023;6136;57;5;50;38;0;0;0;"no";"2015-09-02 06:33:36";"2015-09-04 14:38:41"
"246";256996489;3;"2015-09-03";301893;75;1151;127;68;1777;1212;37;272;77;3;32;132;77;3;0;0;80;1128;2225;8641;269;25;84;73;0;0;0;"no";"2015-09-03 06:37:10";"2015-09-05 22:45:51"
"247";257075881;3;"2015-09-04";301899;6;1581;55;33;738;501;6;115;34;0;5;56;34;0;0;0;34;3106;11890;107954;83;5;32;30;0;0;0;"no";"2015-09-04 06:38:10";"2015-09-06 06:46:09"
"248";257150291;3;"2015-09-05";301943;44;1581;28;16;343;246;7;58;11;0;6;34;11;0;0;0;11;2214;6163;36911;291;6;21;10;0;0;0;"no";"2015-09-05 06:44:48";"2015-09-06 06:46:09"
